name_x,address_x,number,distancia,name_y,address_y,activate,no_available,total_bases,dock_bikes,free_bases,longitude,latitude
Plaza del Perú,"Avenida De Pio XII, 3 ,",254,419,Plaza del Perú,"Avenida De Pio XII, 3 ,",1,0,23,5,18,-3.67656,40.461
Plaza del Perú,"Avenida De Pio XII, 3 ,",160,419,Metro Colombia,"Calle Colombia, 11 ,",1,0,24,6,18,-3.6763439,40.4572466
General López Pozas,"Calle General López pozas, 2 ,",255,446,General López Pozas,"Calle General López pozas, 2 ,",1,0,23,16,7,-3.685292,40.46361
General López Pozas,"Calle General López pozas, 2 ,",209,446,Plaza de Castilla,"Plaza de Castilla, 9 ,",1,0,23,19,4,-3.6887,40.4657
Reina Victoria,"Calle Beatriz de Bobadilla, 4 ,",256,397,Reina Victoria,"Calle Beatriz de Bobadilla, 4 ,",1,0,23,11,12,-3.71383,40.44635
Reina Victoria,"Calle Beatriz de Bobadilla, 4 ,",313,397,"Juan XXIII, 24","Paseo de Juan XXIII, 24,",1,0,27,8,19,-3.7169359,40.448084
Ciudad Universitaria,"Avenida Juan Herrera, 1 ,",257,599,Ciudad Universitaria,"Avenida Juan Herrera, 1 ,",1,0,23,13,10,-3.730527,40.438873
Ciudad Universitaria,"Avenida Juan Herrera, 1 ,",259,599,Metro Ciudad Universitaria B,"Ciudad Universitaria, 2 ,",1,0,19,5,14,-3.726752004160312,40.44270528449462
Metro Ciudad Universitaria A,"Ciudad Universitaria, 1 ,",258,180,Metro Ciudad Universitaria A,"Ciudad Universitaria, 1 ,",1,0,24,6,18,-3.726939,40.444311
Metro Ciudad Universitaria A,"Ciudad Universitaria, 1 ,",259,180,Metro Ciudad Universitaria B,"Ciudad Universitaria, 2 ,",1,0,19,5,14,-3.726752004160312,40.44270528449462
Metro Ciudad Universitaria B,"Ciudad Universitaria, 2 ,",259,180,Metro Ciudad Universitaria B,"Ciudad Universitaria, 2 ,",1,0,19,5,14,-3.726752004160312,40.44270528449462
Metro Ciudad Universitaria B,"Ciudad Universitaria, 2 ,",258,180,Metro Ciudad Universitaria A,"Ciudad Universitaria, 1 ,",1,0,24,6,18,-3.726939,40.444311
Ciudad Universitaria,"Facultad de Biología,",260,363,Ciudad Universitaria,"Facultad de Biología,",1,0,24,10,14,-3.7272945,40.4483322
Ciudad Universitaria,"Facultad de Biología,",261,363,Ciudad Universitaria,"Avenida Complutense, 21 ,",1,0,23,6,17,-3.7296756,40.4505516
Ciudad Universitaria,"Avenida Complutense, 21 ,",261,363,Ciudad Universitaria,"Avenida Complutense, 21 ,",1,0,23,6,17,-3.7296756,40.4505516
Ciudad Universitaria,"Avenida Complutense, 21 ,",260,363,Ciudad Universitaria,"Facultad de Biología,",1,0,24,10,14,-3.7272945,40.4483322
Metro Usera,"Calle Amparo Usera, 46 ,",384,516,Metro Usera,"Calle Amparo Usera, 46 ,",1,0,23,17,6,-3.7061449,40.38707469
Metro Usera,"Calle Amparo Usera, 46 ,",387,516,"Isabelita Usera, 44","Calle Isabelita Usera, 44 ,",1,0,23,10,13,-3.70773972,40.38272256
Estación tren,"Calle Doctor Tolosa Latour, 7 ,",388,557,Estación tren,"Calle Doctor Tolosa Latour, 7 ,",1,0,23,14,9,-3.70041478,40.37837955
Estación tren,"Calle Doctor Tolosa Latour, 7 ,",392,557,Metro Almendrales,"Avenida Córdoba, enfrente nº 21 ,",1,0,23,21,2,-3.697856,40.38268
Estación de tren Orcasitas,"Calle Campotejar , 25,",385,517,Estación de tren Orcasitas,"Calle Campotejar , 25,",1,0,23,15,8,-3.70388671,40.36721104
Estación de tren Orcasitas,"Calle Campotejar , 25,",396,517,"Gran Avenida, 27","Gran Avenida, 27,",1,0,24,22,2,-3.70760649,40.36997711
"Isabelita Usera, 44","Calle Isabelita Usera, 44 ,",387,413,"Isabelita Usera, 44","Calle Isabelita Usera, 44 ,",1,0,23,10,13,-3.70773972,40.38272256
"Isabelita Usera, 44","Calle Isabelita Usera, 44 ,",391,413,Junta Municipal Distrito de Usera,"Calle Rafaela Ybarra, 22,Comunidad de Madrid España",1,0,23,14,9,-3.711296220901499,40.3817026328731
Metro San Fermín,"Avenida de la Perla, 35,",383,536,Metro San Fermín,"Avenida de la Perla, 35,",1,0,23,9,14,-3.6939702,40.3700017
Metro San Fermín,"Avenida de la Perla, 35,",397,536,Centro Deportivo Municipal Orcasur,"Calle Moreja, 30 ,",1,0,24,17,7,-3.69838038,40.36809336
"Avenida de los Poblados, 130","Avenida de los Poblados, 130,",386,514,"Avenida de los Poblados, 130","Avenida de los Poblados, 130,",1,0,23,16,7,-3.71331521,40.37347443
"Avenida de los Poblados, 130","Avenida de los Poblados, 130,",390,514,Avena,"Calle avena, 10 ,",1,0,23,16,7,-3.7159,40.3773
Metro Avenida de la Paz,"Avenida Ramon y Cajal, 101,",476,641,Metro Avenida de la Paz,"Avenida Ramon y Cajal, 101,",1,0,23,13,10,-3.662016,40.453493
Metro Avenida de la Paz,"Avenida Ramon y Cajal, 101,",480,641,Vicente Muzas,"Calle Vicente Muzas, 13 ,",1,0,23,9,14,-3.66044255,40.45903315
Metro Ciudad Lineal,"Calle de los Misterios, 2 ,",477,434,Metro Ciudad Lineal,"Calle de los Misterios, 2 ,",1,0,23,0,23,-3.638904,40.438278
Metro Ciudad Lineal,"Calle de los Misterios, 2 ,",478,434,José del Hierro,"Calle José del Hierro esquina con Arturo Soria ,",1,0,23,0,23,-3.6410572,40.44152084
José del Hierro,"Calle José del Hierro esquina con Arturo Soria ,",478,434,José del Hierro,"Calle José del Hierro esquina con Arturo Soria ,",1,0,23,0,23,-3.6410572,40.44152084
José del Hierro,"Calle José del Hierro esquina con Arturo Soria ,",477,434,Metro Ciudad Lineal,"Calle de los Misterios, 2 ,",1,0,23,0,23,-3.638904,40.438278
Metro Arturo Soria,"Angel Muñoz, 1,",479,571,Metro Arturo Soria,"Angel Muñoz, 1,",1,0,27,14,13,-3.6558371312827975,40.45478362295884
Metro Arturo Soria,"Angel Muñoz, 1,",481,571,Diego Ayllón,"Diego Ayllon, 2,",1,0,23,8,15,-3.65219063,40.45117857
Vicente Muzas,"Calle Vicente Muzas, 13 ,",480,641,Vicente Muzas,"Calle Vicente Muzas, 13 ,",1,0,23,9,14,-3.66044255,40.45903315
Vicente Muzas,"Calle Vicente Muzas, 13 ,",476,641,Metro Avenida de la Paz,"Avenida Ramon y Cajal, 101,",1,0,23,13,10,-3.662016,40.453493
Diego Ayllón,"Diego Ayllon, 2,",481,571,Diego Ayllón,"Diego Ayllon, 2,",1,0,23,8,15,-3.65219063,40.45117857
Diego Ayllón,"Diego Ayllon, 2,",479,571,Metro Arturo Soria,"Angel Muñoz, 1,",1,0,27,14,13,-3.6558371312827975,40.45478362295884
Metro El Capricho,"Calle de Velero, 16 ,Comunidad de Madrid España",554,490,Metro El Capricho,"Calle de Velero, 16 ,Comunidad de Madrid España",1,0,27,5,22,-3.5941,40.453
Metro El Capricho,"Calle de Velero, 16 ,Comunidad de Madrid España",555,490,Parque del Capricho,"Paseo de la Alameda de Osuna, 48,",1,0,27,24,3,-3.59812171,40.45476837
"Avenida de Burgos, 17","Avda. de Burgos, 17 ,",284,327,"Avenida de Burgos, 17","Avda. de Burgos, 17 ,",1,0,23,6,17,-3.6757900294303902,40.473593878889254
"Avenida de Burgos, 17","Avda. de Burgos, 17 ,",287,327,Metro Bambú,"Calle de la Yuca, 1,",1,0,23,9,14,-3.6762,40.4765
Marcelino Álvarez,"Calle Marcelino Álvarez, 31 ,",483,480,Marcelino Álvarez,"Calle Marcelino Álvarez, 31 ,",1,0,23,13,10,-3.6534324,40.4297428
Marcelino Álvarez,"Calle Marcelino Álvarez, 31 ,",234,480,Metro La Elipa,"Avenida Marques de Corbera, 52 ,",1,0,24,19,5,-3.6510917,40.4261278
Metro García Noblejas,"Calle Luis Campos, 3,",484,562,Metro García Noblejas,"Calle Luis Campos, 3,",1,0,23,4,19,-3.632389,40.42893071
Metro García Noblejas,"Calle Luis Campos, 3,",506,562,Albarracín,"Calle Albarracin, sn,",1,0,24,13,11,-3.63251641,40.43397327
Carretera de Canillas,"Calle carretera de canillas, 17 ,",523,462,Carretera de Canillas,"Calle carretera de canillas, 17 ,",1,0,23,8,15,-3.65089253,40.4628701
Carretera de Canillas,"Calle carretera de canillas, 17 ,",546,462,Andorra,"Calle Andorra, 2 ,",1,0,23,10,13,-3.6467519,40.4628976
Santa María Magdalena,"Calle Santa María Magdalena, 15 ,",285,413,Santa María Magdalena,"Calle Santa María Magdalena, 15 ,",1,0,23,15,8,-3.6706,40.4631
Santa María Magdalena,"Calle Santa María Magdalena, 15 ,",288,413,Caídos de la División Azul,"Calle Caídos de la División Azul, 28 ,",1,0,23,7,16,-3.6723,40.4664
Plaza Duque de Pastrana,"Plaza Duque de Pastrana, 2 ,",286,454,Plaza Duque de Pastrana,"Plaza Duque de Pastrana, 2 ,",1,0,23,12,11,-3.6779,40.4679
Plaza Duque de Pastrana,"Plaza Duque de Pastrana, 2 ,",290,454,Francisco Suárez,"Calle Francisco Suárez, 28 ,",1,0,23,15,8,-3.67994416,40.46437817
Metro Bambú,"Calle de la Yuca, 1,",287,327,Metro Bambú,"Calle de la Yuca, 1,",1,0,23,9,14,-3.6762,40.4765
Metro Bambú,"Calle de la Yuca, 1,",284,327,"Avenida de Burgos, 17","Avda. de Burgos, 17 ,",1,0,23,6,17,-3.6757900294303902,40.473593878889254
Caídos de la División Azul,"Calle Caídos de la División Azul, 28 ,",288,413,Caídos de la División Azul,"Calle Caídos de la División Azul, 28 ,",1,0,23,7,16,-3.6723,40.4664
Caídos de la División Azul,"Calle Caídos de la División Azul, 28 ,",285,413,Santa María Magdalena,"Calle Santa María Magdalena, 15 ,",1,0,23,15,8,-3.6706,40.4631
Glorieta Luis Rosales,"Glorieta de Luís Rosales (esquina con López De Hoyos) ,",524,475,Glorieta Luis Rosales,"Glorieta de Luís Rosales (esquina con López De Hoyos) ,",1,0,23,9,14,-3.6543,40.4673
Glorieta Luis Rosales,"Glorieta de Luís Rosales (esquina con López De Hoyos) ,",533,475,"San Luis, 23","Avenida de San Luis, 23,",1,0,23,3,20,-3.65511455,40.47148748
Fuente Carrantona,"Fuente Carrantona , 33,",460,792,Fuente Carrantona,"Fuente Carrantona , 33,",1,0,27,12,15,-3.63192261,40.4070216
Fuente Carrantona,"Fuente Carrantona , 33,",221,792,Metro Pavones,"Calle Hacienda de Pavones, 148 ,",1,0,23,21,2,-3.634744478732248,40.400492026660594
"Luis de Hoyos Sainz,  198","Luis de Hoyos Sainz, 198,",455,612,"Luis de Hoyos Sainz,  198","Luis de Hoyos Sainz, 198,",1,0,23,12,11,-3.62927465,40.400094
"Luis de Hoyos Sainz,  198","Luis de Hoyos Sainz, 198,",221,612,Metro Pavones,"Calle Hacienda de Pavones, 148 ,",1,0,23,21,2,-3.634744478732248,40.400492026660594
"Encomienda de Palacios, 8","Encomienda de Palacios, 8,",456,554,"Encomienda de Palacios, 8","Encomienda de Palacios, 8,",1,0,23,17,6,-3.6464,40.4005
"Encomienda de Palacios, 8","Encomienda de Palacios, 8,",457,554,"Hacienda de Pavones, 148","Hacienda de Pavones, 148,",1,0,23,11,12,-3.6419,40.4026
Ramírez Tomé,"Calle Ramirez Tomé, 33 ,",416,582,Ramírez Tomé,"Calle Ramirez Tomé, 33 ,",1,0,27,17,10,-3.6459739361763055,40.38875618103898
Ramírez Tomé,"Calle Ramirez Tomé, 33 ,",427,582,"Andaluces, 2","Calle de los Andaluces, 2,",1,0,24,20,4,-3.64148304,40.3914244
"Romeo y Julieta, 12","Calle Romeo y Julieta, 12 ,",417,444,"Romeo y Julieta, 12","Calle Romeo y Julieta, 12 ,",1,0,27,23,4,-3.66217563,40.37873799
"Romeo y Julieta, 12","Calle Romeo y Julieta, 12 ,",420,444,"Candilejas, 5","Calle Candilejas, 5 ,",1,0,23,20,3,-3.66300383,40.38263599
Puerto de Arlabán,"Calle Puerto de Arlabán, 83 ,",418,538,Puerto de Arlabán,"Calle Puerto de Arlabán, 83 ,",1,0,27,9,18,-3.6675,40.3864
Puerto de Arlabán,"Calle Puerto de Arlabán, 83 ,",422,538,"Travesia de Palomeras, 7","422 - Travesia de Palomeras, 7,",1,0,24,22,2,-3.6705179,40.39017003
Cronos,"Calle Cronos, 57 ,",496,549,Cronos,"Calle Cronos, 57 ,",1,0,27,16,11,-3.6194333,40.4384695
Cronos,"Calle Cronos, 57 ,",498,549,Metro Torre Arias,"Calle Alcalá, 546,",1,0,27,15,12,-3.6178317,40.44313349999999
Metro Alsacia,"Calle Hermanos García Noblejas, 137 ,",501,453,Metro Alsacia,"Calle Hermanos García Noblejas, 137 ,",1,0,23,6,17,-3.6242,40.4191
Metro Alsacia,"Calle Hermanos García Noblejas, 137 ,",504,453,Biblioteca Pública Municipal San Blas,"Calle de San Roman del Valle, 20,",1,0,24,7,17,-3.623466935545257,40.42309928573645
Metro Torre Arias,"Calle Alcalá, 546,",498,549,Metro Torre Arias,"Calle Alcalá, 546,",1,0,27,15,12,-3.6178317,40.44313349999999
Metro Torre Arias,"Calle Alcalá, 546,",496,549,Cronos,"Calle Cronos, 57 ,",1,0,27,16,11,-3.6194333,40.4384695
Biblioteca Pública Municipal Canillejas,"Calle Alcala, 590,",499,401,Biblioteca Pública Municipal Canillejas,"Calle Alcala, 590,",1,0,23,20,3,-3.6121996,40.4466561
Biblioteca Pública Municipal Canillejas,"Calle Alcala, 590,",508,401,Metro Canillejas,"Intercambiador de Canillejas,",1,0,24,15,9,-3.609553,40.449095
"Aracne, 17","Calle Aracne, 17,",500,870,"Aracne, 17","Calle Aracne, 17,",1,0,27,17,10,-3.5895,40.445
"Aracne, 17","Calle Aracne, 17,",507,870,Seis,"Calle Seis (esquina con Avenida Quinta),",1,0,24,24,0,-3.59650295,40.44845033
Metro Suances,"Calle Alcalá, 506,",497,456,Metro Suances,"Calle Alcalá, 506,",1,0,23,14,9,-3.6274,40.4407
Metro Suances,"Calle Alcalá, 506,",502,456,Puertollano,"Calle de Puertollano, 4-2 ,",1,0,23,9,14,-3.6237372,40.4425157
Puerto Serrano,"Calle Puerto Serrano, 1 enfrente del nº 6 ,",265,498,Puerto Serrano,"Calle Puerto Serrano, 1 enfrente del nº 6 ,",1,0,23,17,6,-3.688461,40.385412
Puerto Serrano,"Calle Puerto Serrano, 1 enfrente del nº 6 ,",235,498,Sodio,"Calle del Sodio, 1B ,",1,0,23,14,9,-3.691076,40.389041
Comandante Fontanes,"Calle Comandante Fontanés, 1 ,",351,317,Comandante Fontanes,"Calle Comandante Fontanés, 1 ,",1,0,23,7,16,-3.7211209,40.3951415
Comandante Fontanes,"Calle Comandante Fontanés, 1 ,",353,317,"Mercedes Arteaga, 21","Calle Mercedes Arteaga, 21,",1,0,24,18,6,-3.722217570475459,40.39251608002938
Ervigio,"Calle Ervigio, 22 ,",350,567,Ervigio,"Calle Ervigio, 22 ,",1,0,23,16,7,-3.7315,40.3947
Ervigio,"Calle Ervigio, 22 ,",352,567,Algorta,"Calle Algorta, 2,",1,0,23,14,9,-3.72745169,40.39162261454714
Julio Merino,"Calle Julio Merino, 5 ,",389,508,Julio Merino,"Calle Julio Merino, 5 ,",1,0,23,23,0,-3.7032,40.3831
Julio Merino,"Calle Julio Merino, 5 ,",387,508,"Isabelita Usera, 44","Calle Isabelita Usera, 44 ,",1,0,23,10,13,-3.70773972,40.38272256
Avena,"Calle avena, 10 ,",390,514,Avena,"Calle avena, 10 ,",1,0,23,16,7,-3.7159,40.3773
Avena,"Calle avena, 10 ,",386,514,"Avenida de los Poblados, 130","Avenida de los Poblados, 130,",1,0,23,16,7,-3.71331521,40.37347443
"Cantabria, 6","Avenida de Cantabria, 6,",556,320,"Cantabria, 6","Avenida de Cantabria, 6,",1,0,24,16,8,-3.58772201,40.45462514
"Cantabria, 6","Avenida de Cantabria, 6,",557,320,Metro Alameda de Osuna,"Calle Rioja, 13,",1,0,24,8,16,-3.58815143,40.45746674
Parque del Capricho,"Paseo de la Alameda de Osuna, 48,",555,490,Parque del Capricho,"Paseo de la Alameda de Osuna, 48,",1,0,27,24,3,-3.59812171,40.45476837
Parque del Capricho,"Paseo de la Alameda de Osuna, 48,",554,490,Metro El Capricho,"Calle de Velero, 16 ,Comunidad de Madrid España",1,0,27,5,22,-3.5941,40.453
Francisco Villaespesa,"Calle Francisco Villaespesa, 37 ,",485,452,Francisco Villaespesa,"Calle Francisco Villaespesa, 37 ,",1,0,23,10,13,-3.6464629,40.4293263
Francisco Villaespesa,"Calle Francisco Villaespesa, 37 ,",232,452,José María de Pereda,"Calle De José Maria Pereda, 1 ,",1,0,27,18,9,-3.6486169,40.4327663
Uni. Autónoma Madrid,"Calle Arzobispo Morcillo, 6,",570,375,Uni. Autónoma Madrid,"Calle Arzobispo Morcillo, 6,",1,0,27,12,15,-3.6938,40.4815
Uni. Autónoma Madrid,"Calle Arzobispo Morcillo, 6,",569,375,C. Deportivo Mpal. Vicente del Bosque,"Avenida Monforte de Lemos, 13 ,",1,0,23,8,15,-3.6965,40.4795
Hernani,"Calle Hernani, 59 ,",295,220,Hernani,"Calle Hernani, 59 ,",1,0,23,8,15,-3.6972,40.4481
Hernani,"Calle Hernani, 59 ,",151,220,Orense 12,"Calle Orense nº 12,",1,0,27,4,23,-3.6953592650123657,40.44881224951987
Costa Verde,"Calle de la Costa Verde, 25-23 ,",296,484,Costa Verde,"Calle de la Costa Verde, 25-23 ,",1,0,23,14,9,-3.696862,40.469477
Costa Verde,"Calle de la Costa Verde, 25-23 ,",297,484,Simancas,"Calle Simancas, 2,",1,0,23,11,12,-3.69511298,40.4655
Simancas,"Calle Simancas, 2,",297,366,Simancas,"Calle Simancas, 2,",1,0,23,11,12,-3.69511298,40.4655
Simancas,"Calle Simancas, 2,",301,366,Muller,"Calle Muller, 34 ,",1,0,24,10,14,-3.69837565,40.46518187
Centro Deportivo Municipal Gallur,"Calle Gallur, 5,",323,604,Centro Deportivo Municipal Gallur,"Calle Gallur, 5,",1,0,23,10,13,-3.7359,40.3984
Centro Deportivo Municipal Gallur,"Calle Gallur, 5,",359,604,El Toboso,"Calle de El Toboso, 115,",1,0,23,6,17,-3.7363397,40.3929901
Metro Lucero,"Calle de las Higueras, 49,",324,389,Metro Lucero,"Calle de las Higueras, 49,",1,0,23,24,0,-3.745096152114864,40.40457132475174
Metro Lucero,"Calle de las Higueras, 49,",349,389,Huerta de Castañeda 26,"Calle Huerta de Catañeda, 26 ,",1,0,24,19,5,-3.74201882097404,40.40622095698234
"Hacienda de Pavones, 148","Hacienda de Pavones, 148,",457,554,"Hacienda de Pavones, 148","Hacienda de Pavones, 148,",1,0,23,11,12,-3.6419,40.4026
"Hacienda de Pavones, 148","Hacienda de Pavones, 148,",456,554,"Encomienda de Palacios, 8","Encomienda de Palacios, 8,",1,0,23,17,6,-3.6464,40.4005
Maquinilla,"Calle de la Maquinilla, 8-10 ,",432,495,Maquinilla,"Calle de la Maquinilla, 8-10 ,",1,0,24,5,19,-3.63648424,40.38078101
Maquinilla,"Calle de la Maquinilla, 8-10 ,",434,495,Charleroi,"Calle Charleroi, 1 ,",1,0,24,19,5,-3.63219372,40.38191654
Marques de Viana,"Calle Marqués de Viana, 85 ,",298,374,Marques de Viana,"Calle Marqués de Viana, 85 ,",1,0,19,11,8,-3.704478,40.463643
Marques de Viana,"Calle Marqués de Viana, 85 ,",300,374,Capitan Blanco Argibay,"Calle Capitan Blanco Argibay, 112 ,",1,0,24,8,16,-3.7031882,40.4667435
Metro Sierra de Guadalupe,"Calle Sierra de Guadalupe, 11 ,",437,330,Metro Sierra de Guadalupe,"Calle Sierra de Guadalupe, 11 ,",1,0,27,10,17,-3.62376457,40.38135158
Metro Sierra de Guadalupe,"Calle Sierra de Guadalupe, 11 ,",440,330,Metro Villa de Vallecas,"Paseo de Federico García Lorca, 2 ,",1,0,18,11,7,-3.62144691,40.3795035
Verdad,"Calle de la Verdad, 29,",358,478,Verdad,"Calle de la Verdad, 29,",1,0,23,10,13,-3.71716,40.391787
Verdad,"Calle de la Verdad, 29,",354,478,Jacinto Verdaguer,"Calle Jacinto Verdaguer, 12 ,",1,0,24,10,14,-3.7160526116262793,40.39593854704345
Algorta,"Calle Algorta, 2,",352,493,Algorta,"Calle Algorta, 2,",1,0,23,14,9,-3.72745169,40.39162261454714
Algorta,"Calle Algorta, 2,",356,493,Portalegre,"Calle Portalegre, 9 ,",1,0,24,13,11,-3.72364769,40.38937686
Metro La Almudena,"Fernando Gabriel, 2 ,",492,567,Metro La Almudena,"Fernando Gabriel, 2 ,",1,0,24,6,18,-3.63949891,40.42466356
Metro La Almudena,"Fernando Gabriel, 2 ,",215,567,Gutierre de Cetina,"Calle Gutierre de Cetina, 77 ,",1,0,23,6,17,-3.6408093,40.429588
Ps. Jesuitas,"Paseo de los Jesuitas, 69 ,",322,527,Ps. Jesuitas,"Paseo de los Jesuitas, 69 ,",1,0,27,12,15,-3.7351,40.408
Ps. Jesuitas,"Paseo de los Jesuitas, 69 ,",326,527,Metro Alto de Extremadura,"Calle Francisco Tejada, 1 ,",1,0,24,6,18,-3.739615781020349,40.40937950320982
Metro Almendrales,"Avenida Córdoba, enfrente nº 21 ,",392,557,Metro Almendrales,"Avenida Córdoba, enfrente nº 21 ,",1,0,23,21,2,-3.697856,40.38268
Metro Almendrales,"Avenida Córdoba, enfrente nº 21 ,",388,557,Estación tren,"Calle Doctor Tolosa Latour, 7 ,",1,0,23,14,9,-3.70041478,40.37837955
"Candilejas, 5","Calle Candilejas, 5 ,",420,444,"Candilejas, 5","Calle Candilejas, 5 ,",1,0,23,20,3,-3.66300383,40.38263599
"Candilejas, 5","Calle Candilejas, 5 ,",417,444,"Romeo y Julieta, 12","Calle Romeo y Julieta, 12 ,",1,0,27,23,4,-3.66217563,40.37873799
Estación de tren de El Pozo,"Calle Puerto de Balbarán, 10,",419,757,Estación de tren de El Pozo,"Calle Puerto de Balbarán, 10,",1,0,27,18,9,-3.655868,40.3762374
Estación de tren de El Pozo,"Calle Puerto de Balbarán, 10,",417,757,"Romeo y Julieta, 12","Calle Romeo y Julieta, 12 ,",1,0,27,23,4,-3.66217563,40.37873799
Cabeza Mesada,"Calle Cabeza de Mesada, 5,",439,309,Cabeza Mesada,"Calle Cabeza de Mesada, 5,",1,0,27,15,12,-3.629413,40.37647902
Cabeza Mesada,"Calle Cabeza de Mesada, 5,",444,309,"Valderrebollo, 18","Calle Valderrebollo, 18 ,",1,0,23,12,11,-3.6276352,40.3743481
Orovilla,"Avenida de Orovilla, 53,",398,541,Orovilla,"Avenida de Orovilla, 53,",1,0,27,15,12,-3.6895,40.3587
Orovilla,"Avenida de Orovilla, 53,",407,541,"Carmen de Burgos, 4","Calle Carmen de Burgos, 4,",1,0,23,20,3,-3.6847883,40.3575459
C. Deportivo Mpal. Vicente del Bosque,"Avenida Monforte de Lemos, 13 ,",569,375,C. Deportivo Mpal. Vicente del Bosque,"Avenida Monforte de Lemos, 13 ,",1,0,23,8,15,-3.6965,40.4795
C. Deportivo Mpal. Vicente del Bosque,"Avenida Monforte de Lemos, 13 ,",570,375,Uni. Autónoma Madrid,"Calle Arzobispo Morcillo, 6,",1,0,27,12,15,-3.6938,40.4815
Melchor Fernández Almagro,"Calle Melchor Fernandez Almagro, 80,",571,276,Melchor Fernández Almagro,"Calle Melchor Fernandez Almagro, 80,",1,0,23,9,14,-3.710326199999999,40.4756475
Melchor Fernández Almagro,"Calle Melchor Fernandez Almagro, 80,",572,276,Junta Mpal. Dtto. Fuencarral,"Avenida Monforte de Lemos, 123,",1,0,24,4,20,-3.70997335,40.47810429
Metro Arganzuela,"Calle del Cobre, 6 ,",268,534,Metro Arganzuela,"Calle del Cobre, 6 ,",1,0,23,14,9,-3.689031463575172,40.39338327980599
Metro Arganzuela,"Calle del Cobre, 6 ,",235,534,Sodio,"Calle del Sodio, 1B ,",1,0,23,14,9,-3.691076,40.389041
Intercambiador de Príncipe Pío B,"Paseo de la Florida, 37,",305,136,Intercambiador de Príncipe Pío B,"Paseo de la Florida, 37,",1,0,23,9,14,-3.72317757,40.42276114
Intercambiador de Príncipe Pío B,"Paseo de la Florida, 37,",161,136,Intercambiador de Príncipe Pío A,"Paseo de la Florida nº 8,",1,0,27,7,20,-3.7220993214090403,40.422192474165534
Centro Deportivo Mpal Fernando Martín,"Avenida Del Santo Ángel de la Guarda, 6 ,",306,387,Centro Deportivo Mpal Fernando Martín,"Avenida Del Santo Ángel de la Guarda, 6 ,",1,0,23,8,15,-3.7121965,40.4617959
Centro Deportivo Mpal Fernando Martín,"Avenida Del Santo Ángel de la Guarda, 6 ,",309,387,Ofelia Nieto,"Calle Ofelia Nieto, 75,",1,0,24,12,12,-3.708734,40.462051
Serrano Galvache,"Calle Serrano Galvache 1,",486,558,Serrano Galvache,"Calle Serrano Galvache 1,",1,0,23,9,14,-3.6679379,40.471382
Serrano Galvache,"Calle Serrano Galvache 1,",493,558,Arturo Soria,"Calle Arturo Soria (esquina con calle Jazmín),",1,0,23,2,21,-3.6684167,40.47636724
Puertollano,"Calle de Puertollano, 4-2 ,",502,456,Puertollano,"Calle de Puertollano, 4-2 ,",1,0,23,9,14,-3.6237372,40.4425157
Puertollano,"Calle de Puertollano, 4-2 ,",497,456,Metro Suances,"Calle Alcalá, 506,",1,0,23,14,9,-3.6274,40.4407
Gallegos,"Calle Gallegos 27,",462,437,Gallegos,"Calle Gallegos 27,",1,0,27,10,17,-3.6102747,40.40240379
Gallegos,"Calle Gallegos 27,",470,437,Avenida Real,"Avenida Real, 3,",1,0,18,2,16,-3.6063672,40.4021519
Arroyo del Olivar,"Calle Arroyo del Olivar, 63,",421,576,Arroyo del Olivar,"Calle Arroyo del Olivar, 63,",1,0,24,12,12,-3.653269,40.388435
Arroyo del Olivar,"Calle Arroyo del Olivar, 63,",428,576,Estadio de Vallecas,"Avenida La Albufera, 136 ,",1,0,24,11,13,-3.6571,40.3919
Manuel Uribe,"Calle Manuel Uribe, 1,",487,418,Manuel Uribe,"Calle Manuel Uribe, 1,",1,0,23,8,15,-3.66503419,40.46434131
Manuel Uribe,"Calle Manuel Uribe, 1,",534,418,"Mesena, 102","Calle Mesena, 102 ,",1,0,24,6,18,-3.66340634,40.46772408
"Travesia de Palomeras, 7","422 - Travesia de Palomeras, 7,",422,538,"Travesia de Palomeras, 7","422 - Travesia de Palomeras, 7,",1,0,24,22,2,-3.6705179,40.39017003
"Travesia de Palomeras, 7","422 - Travesia de Palomeras, 7,",418,538,Puerto de Arlabán,"Calle Puerto de Arlabán, 83 ,",1,0,27,9,18,-3.6675,40.3864
Estación de tren Asamblea de Madrid,"Avenida de Entrevias, 56,",423,570,Estación de tren Asamblea de Madrid,"Avenida de Entrevias, 56,",1,0,24,22,2,-3.66855013,40.38138801
Estación de tren Asamblea de Madrid,"Avenida de Entrevias, 56,",418,570,Puerto de Arlabán,"Calle Puerto de Arlabán, 83 ,",1,0,27,9,18,-3.6675,40.3864
"Camino de Valderribas, 47","Camino de Valderribas, 47,",424,375,"Camino de Valderribas, 47","Camino de Valderribas, 47,",1,0,24,24,0,-3.663958,40.4002231
"Camino de Valderribas, 47","Camino de Valderribas, 47,",431,375,"Puerto Canfranc, 18","Calle Estación de Canfrac, 18 ,",1,0,24,13,11,-3.6634,40.3969
Ramón Perez Ayala,"Calle Ramón Pérez de Ayala, 45 ,",425,733,Ramón Perez Ayala,"Calle Ramón Pérez de Ayala, 45 ,",1,0,24,14,10,-3.65381017,40.40003472
Ramón Perez Ayala,"Calle Ramón Pérez de Ayala, 45 ,",220,733,Plaza del Encuentro,"Calle Arrollo de las Pilillas, 2 ,",1,0,24,9,15,-3.651384,40.406156
